image_id,original_label,mapped_label
1307,Clear plastic bottle,Plastic
1307,Clear plastic bottle,Plastic
1307,Clear plastic bottle,Plastic
1307,Clear plastic bottle,Plastic
1307,Clear plastic bottle,Plastic
1307,Plastic bottle cap,Plastic
1307,Clear plastic bottle,Plastic
1308,Broken glass,Glass
1308,Drink can,Metal
1308,Cigarette,Other
1308,Broken glass,Glass
1308,Broken glass,Glass
1308,Unlabeled litter,Other
1308,Unlabeled litter,Other
1309,Drink can,Metal
1309,Pop tab,Metal
1310,Glass bottle,Glass
1310,Cigarette,Other
1311,Clear plastic bottle,Plastic
1311,Plastic bottle cap,Plastic
1311,Cigarette,Other
1312,Clear plastic bottle,Plastic
1312,Plastic bottle cap,Plastic
1312,Unlabeled litter,Other
1313,Plastic bottle cap,Plastic
1313,Clear plastic bottle,Plastic
1313,Plastic bottle cap,Plastic
1314,Drink can,Metal
1314,Drink can,Metal
1314,Drink can,Metal
1314,Drink can,Metal
1314,Drink can,Metal
1314,Drink can,Metal
1314,Drink can,Metal
1314,Drink can,Metal
1314,Clear plastic bottle,Plastic
1314,Drink can,Metal
1314,Drink can,Metal
1314,Drink can,Metal
1314,Drink can,Metal
1314,Unlabeled litter,Other
1314,Pop tab,Metal
1314,Pop tab,Metal
1314,Pop tab,Metal
1314,Pop tab,Metal
1314,Pop tab,Metal
1314,Unlabeled litter,Other
1314,Unlabeled litter,Other
1314,Unlabeled litter,Other
1314,Unlabeled litter,Other
1314,Unlabeled litter,Other
1314,Plastic bottle cap,Plastic
1315,Drink can,Metal
1315,Cigarette,Other
1315,Cigarette,Other
1316,Clear plastic bottle,Plastic
1316,Cigarette,Other
1316,Normal paper,Paper
1316,Plastic bottle cap,Plastic
1317,Drink can,Metal
1317,Drink can,Metal
1318,Drink can,Metal
1319,Cigarette,Other
1319,Disposable food container,Other
1319,Cigarette,Other
1320,Glass bottle,Glass
1320,Drink can,Metal
1321,Glass bottle,Glass
1321,Glass bottle,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Broken glass,Glass
1321,Cigarette,Other
1322,Disposable plastic cup,Plastic
1323,Single-use carrier bag,Plastic
1323,Glass bottle,Glass
1323,Glass bottle,Glass
1323,Glass bottle,Glass
1323,Other plastic wrapper,Plastic
1323,Scrap metal,Metal
1323,Drink carton,Paper
1323,Normal paper,Paper
1323,Normal paper,Paper
1323,Normal paper,Paper
1323,Metal bottle cap,Metal
1323,Metal bottle cap,Metal
1323,Metal bottle cap,Metal
1323,Metal bottle cap,Metal
1323,Metal bottle cap,Metal
1323,Metal bottle cap,Metal
1323,Unlabeled litter,Other
1324,Plastic straw,Plastic
1324,Cigarette,Other
1325,Other carton,Paper
1325,Cigarette,Other
1325,Disposable plastic cup,Plastic
1325,Cigarette,Other
1326,Unlabeled litter,Other
1326,Disposable plastic cup,Plastic
1326,Cigarette,Other
1327,Clear plastic bottle,Plastic
1327,Other plastic,Plastic
1327,Cigarette,Other
1327,Cigarette,Other
1327,Cigarette,Other
1328,Clear plastic bottle,Plastic
1328,Plastic bottle cap,Plastic
1328,Cigarette,Other
1328,Cigarette,Other
1328,Tissues,Paper
1328,Drink can,Metal
1328,Pop tab,Metal
1328,Cigarette,Other
1328,Cigarette,Other
1328,Cigarette,Other
1328,Cigarette,Other
1328,Unlabeled litter,Other
1328,Cigarette,Other
1329,Metal bottle cap,Metal
1329,Cigarette,Other
1329,Drink can,Metal
1329,Pop tab,Metal
1329,Metal bottle cap,Metal
1329,Cigarette,Other
1329,Metal bottle cap,Metal
1329,Other carton,Paper
1330,Clear plastic bottle,Plastic
1330,Plastic bottle cap,Plastic
1331,Other plastic bottle,Plastic
1331,Plastic bottle cap,Plastic
1331,Cigarette,Other
1331,Cigarette,Other
1331,Cigarette,Other
1331,Cigarette,Other
1331,Cigarette,Other
1331,Cigarette,Other
1331,Cigarette,Other
1331,Cigarette,Other
1332,Egg carton,Paper
1333,Clear plastic bottle,Plastic
1333,Cigarette,Other
1333,Cigarette,Other
1333,Other plastic,Plastic
1333,Cigarette,Other
1333,Cigarette,Other
1334,Drink can,Metal
1334,Cigarette,Other
1334,Cigarette,Other
1334,Cigarette,Other
1334,Cigarette,Other
1334,Cigarette,Other
1334,Other plastic,Plastic
1334,Unlabeled litter,Other
1334,Cigarette,Other
1335,Glass bottle,Glass
1335,Glass bottle,Glass
1335,Glass bottle,Glass
1335,Glass bottle,Glass
1335,Glass bottle,Glass
1335,Glass bottle,Glass
1335,Metal bottle cap,Metal
1335,Metal bottle cap,Metal
1335,Metal bottle cap,Metal
1335,Unlabeled litter,Other
1336,Glass bottle,Glass
1336,Metal bottle cap,Metal
1336,Glass bottle,Glass
1336,Metal bottle cap,Metal
1336,Plastic lid,Plastic
1337,Glass bottle,Glass
1337,Metal bottle cap,Metal
1338,Glass bottle,Glass
1338,Glass bottle,Glass
1338,Metal bottle cap,Metal
1339,Glass bottle,Glass
1340,Clear plastic bottle,Plastic
1340,Plastic bottle cap,Plastic
1340,Glass bottle,Glass
1340,Unlabeled litter,Other
1341,Clear plastic bottle,Plastic
1342,Clear plastic bottle,Plastic
1342,Clear plastic bottle,Plastic
1342,Other plastic wrapper,Plastic
1342,Unlabeled litter,Other
1343,Clear plastic bottle,Plastic
1344,Paper cup,Paper
1344,Other carton,Paper
1344,Other plastic wrapper,Plastic
1344,Cigarette,Other
1344,Unlabeled litter,Other
1344,Other plastic bottle,Plastic
1344,Unlabeled litter,Other
1345,Clear plastic bottle,Plastic
1346,Styrofoam piece,Other
1346,Unlabeled litter,Other
1347,Other plastic bottle,Plastic
1347,Egg carton,Paper
1347,Unlabeled litter,Other
1348,Clear plastic bottle,Plastic
1348,Plastic bottle cap,Plastic
1349,Plastic film,Plastic
1350,Drink carton,Paper
1351,Unlabeled litter,Other
1351,Clear plastic bottle,Plastic
1351,Other carton,Paper
1351,Cigarette,Other
1351,Other plastic bottle,Plastic
1351,Unlabeled litter,Other
1351,Unlabeled litter,Other
1351,Cigarette,Other
1352,Cigarette,Other
1352,Unlabeled litter,Other
1352,Styrofoam piece,Other
1353,Garbage bag,Plastic
1353,Clear plastic bottle,Plastic
1353,Cigarette,Other
1353,Other plastic,Plastic
1353,Other plastic,Plastic
1353,Cigarette,Other
1353,Unlabeled litter,Other
1353,Normal paper,Paper
1353,Normal paper,Paper
1353,Unlabeled litter,Other
1353,Cigarette,Other
1353,Cigarette,Other
1353,Other plastic,Plastic
1353,Cigarette,Other
1353,Unlabeled litter,Other
1353,Other plastic container,Plastic
1353,Unlabeled litter,Other
1353,Unlabeled litter,Other
1353,Unlabeled litter,Other
1353,Unlabeled litter,Other
1353,Broken glass,Glass
1353,Unlabeled litter,Other
1354,Garbage bag,Plastic
1354,Garbage bag,Plastic
1354,Garbage bag,Plastic
1354,Garbage bag,Plastic
1354,Garbage bag,Plastic
1354,Single-use carrier bag,Plastic
1355,Single-use carrier bag,Plastic
1355,Single-use carrier bag,Plastic
1355,Garbage bag,Plastic
1355,Unlabeled litter,Other
1355,Unlabeled litter,Other
1355,Unlabeled litter,Other
1356,Plastic film,Plastic
1356,Unlabeled litter,Other
1357,Other carton,Paper
1357,Unlabeled litter,Other
1358,Other plastic wrapper,Plastic
1358,Cigarette,Other
1359,Food Can,Metal
1359,Other plastic wrapper,Plastic
1360,Plastic film,Plastic
1361,Clear plastic bottle,Plastic
1361,Cigarette,Other
1361,Unlabeled litter,Other
1362,Polypropylene bag,Plastic
1363,Unlabeled litter,Other
1364,Corrugated carton,Paper
1364,Other plastic,Plastic
1364,Other plastic,Plastic
1365,Broken glass,Glass
1365,Broken glass,Glass
1365,Broken glass,Glass
1365,Broken glass,Glass
1365,Broken glass,Glass
1365,Broken glass,Glass
1365,Broken glass,Glass
1365,Broken glass,Glass
1365,Broken glass,Glass
1365,Broken glass,Glass
1365,Broken glass,Glass
1365,Broken glass,Glass
1365,Broken glass,Glass
1365,Broken glass,Glass
1365,Broken glass,Glass
1365,Broken glass,Glass
1365,Broken glass,Glass
1365,Broken glass,Glass
1365,Broken glass,Glass
1365,Broken glass,Glass
1365,Broken glass,Glass
1365,Broken glass,Glass
1365,Broken glass,Glass
1365,Broken glass,Glass
1365,Broken glass,Glass
1365,Unlabeled litter,Other
1365,Cigarette,Other
1365,Broken glass,Glass
1366,Drink can,Metal
1366,Disposable plastic cup,Plastic
1366,Plastic film,Plastic
1366,Pop tab,Metal
1367,Plastic film,Plastic
1367,Crisp packet,Plastic
1368,Other plastic wrapper,Plastic
1369,Clear plastic bottle,Plastic
1369,Plastic bottle cap,Plastic
1369,Other plastic wrapper,Plastic
1370,Six pack rings,Plastic
1371,Aluminium foil,Metal
1371,Unlabeled litter,Other
1372,Drink can,Metal
1372,Pop tab,Metal
1372,Disposable plastic cup,Plastic
1373,Paper cup,Paper
1373,Plastic lid,Plastic
1373,Glass bottle,Glass
1373,Cigarette,Other
1373,Cigarette,Other
1373,Cigarette,Other
1373,Cigarette,Other
1373,Disposable plastic cup,Plastic
1373,Plastic lid,Plastic
1373,Plastic straw,Plastic
1373,Cigarette,Other
1373,Cigarette,Other
1373,Cigarette,Other
1373,Cigarette,Other
1374,Drink can,Metal
1374,Drink can,Metal
1374,Drink can,Metal
1374,Pop tab,Metal
1375,Plastic film,Plastic
1375,Other carton,Paper
1376,Clear plastic bottle,Plastic
1376,Plastic bottle cap,Plastic
1376,Cigarette,Other
1377,Other carton,Paper
1377,Clear plastic bottle,Plastic
1377,Plastic bottle cap,Plastic
1378,Other carton,Paper
1379,Unlabeled litter,Other
1379,Cigarette,Other
1380,Cigarette,Other
1380,Other plastic cup,Plastic
1381,Normal paper,Paper
1382,Plastic glooves,Plastic
1383,Drink can,Metal
1383,Other plastic bottle,Plastic
1384,Normal paper,Paper
1384,Cigarette,Other
1384,Unlabeled litter,Other
1385,Clear plastic bottle,Plastic
1385,Plastic bottle cap,Plastic
1386,Plastic film,Plastic
1387,Drink can,Metal
1388,Clear plastic bottle,Plastic
1388,Drink can,Metal
1389,Glass bottle,Glass
1389,Disposable food container,Other
1389,Plastic film,Plastic
1390,Cigarette,Other
1390,Paper bag,Paper
1391,Aluminium foil,Metal
1391,Other plastic,Plastic
1392,Plastic lid,Plastic
1392,Other plastic wrapper,Plastic
1393,Other carton,Paper
1394,Unlabeled litter,Other
1394,Normal paper,Paper
1395,Drink can,Metal
1395,Cigarette,Other
1396,Other carton,Paper
1397,Drink can,Metal
1397,Drink can,Metal
1398,Plastic film,Plastic
1398,Cigarette,Other
1398,Cigarette,Other
1399,Disposable food container,Other
1400,Spread tub,Plastic
1400,Tissues,Paper
1400,Plastic film,Plastic
1401,Cigarette,Other
1401,Drink can,Metal
1402,Plastic film,Plastic
1402,Other plastic wrapper,Plastic
1402,Other plastic wrapper,Plastic
1403,Plastic film,Plastic
1403,Unlabeled litter,Other
1403,Plastic film,Plastic
1404,Cigarette,Other
1404,Clear plastic bottle,Plastic
1404,Cigarette,Other
1405,Clear plastic bottle,Plastic
1406,Plastic film,Plastic
1406,Unlabeled litter,Other
1406,Unlabeled litter,Other
1407,Disposable food container,Other
1407,Other plastic wrapper,Plastic
1408,Other plastic bottle,Plastic
1408,Plastic bottle cap,Plastic
1408,Garbage bag,Plastic
1408,Aluminium foil,Metal
1408,Unlabeled litter,Other
1408,Clear plastic bottle,Plastic
1408,Clear plastic bottle,Plastic
1408,Plastic bottle cap,Plastic
1408,Clear plastic bottle,Plastic
1408,Disposable food container,Other
1408,Metal bottle cap,Metal
1408,Plastic lid,Plastic
1408,Other plastic,Plastic
1409,Drink carton,Paper
1409,Plastic straw,Plastic
1410,Unlabeled litter,Other
1410,Plastic film,Plastic
1411,Plastic film,Plastic
1411,Cigarette,Other
1411,Cigarette,Other
1411,Plastic film,Plastic
1412,Plastic film,Plastic
1413,Unlabeled litter,Other
1413,Cigarette,Other
1414,Other plastic wrapper,Plastic
1414,Other plastic wrapper,Plastic
1414,Other plastic,Plastic
1414,Other plastic wrapper,Plastic
1415,Tissues,Paper
1416,Unlabeled litter,Other
1416,Single-use carrier bag,Plastic
1417,Plastic film,Plastic
1418,Plastic film,Plastic
1419,Scrap metal,Metal
1420,Single-use carrier bag,Plastic
1420,Plastic film,Plastic
1421,Plastic film,Plastic
1422,Plastic film,Plastic
1422,Cigarette,Other
1422,Other plastic,Plastic
1423,Styrofoam piece,Other
1423,Other plastic,Plastic
1423,Other plastic,Plastic
1423,Plastic film,Plastic
1424,Other plastic wrapper,Plastic
1425,Other plastic wrapper,Plastic
1425,Plastic film,Plastic
1426,Plastic bottle cap,Plastic
1426,Cigarette,Other
1427,Metal bottle cap,Metal
1427,Tissues,Paper
1427,Plastic film,Plastic
1427,Plastic film,Plastic
1428,Cigarette,Other
1428,Cigarette,Other
1428,Plastic film,Plastic
1428,Plastic film,Plastic
1428,Styrofoam piece,Other
1428,Styrofoam piece,Other
1428,Styrofoam piece,Other
1428,Styrofoam piece,Other
1428,Styrofoam piece,Other
1429,Cigarette,Other
1429,Other plastic,Plastic
1429,Unlabeled litter,Other
1429,Cigarette,Other
1429,Unlabeled litter,Other
1429,Unlabeled litter,Other
1429,Cigarette,Other
1430,Plastic film,Plastic
1430,Plastic film,Plastic
1431,Plastic film,Plastic
1431,Unlabeled litter,Other
1432,Plastic film,Plastic
1433,Rope & strings,Other
1434,Other plastic wrapper,Plastic
1435,Plastic film,Plastic
1435,Cigarette,Other
1436,Plastic film,Plastic
1436,Plastic film,Plastic
1437,Plastic bottle cap,Plastic
1438,Plastic film,Plastic
1438,Rope & strings,Other
1439,Other plastic,Plastic
1439,Cigarette,Other
1439,Cigarette,Other
1439,Cigarette,Other
1440,Plastic straw,Plastic
1440,Cigarette,Other
1441,Plastic film,Plastic
1442,Plastic film,Plastic
1443,Plastic film,Plastic
1444,Plastic film,Plastic
1445,Plastic film,Plastic
1446,Plastic film,Plastic
1446,Plastic film,Plastic
1447,Plastic film,Plastic
1447,Plastic film,Plastic
1448,Other plastic,Plastic
1448,Plastic straw,Plastic
1449,Unlabeled litter,Other
1450,Corrugated carton,Paper
1450,Unlabeled litter,Other
1450,Unlabeled litter,Other
1450,Unlabeled litter,Other
1451,Unlabeled litter,Other
1451,Glass bottle,Glass
1451,Cigarette,Other
1451,Cigarette,Other
1452,Wrapping paper,Paper
1452,Cigarette,Other
1453,Drink carton,Paper
1453,Plastic straw,Plastic
1453,Cigarette,Other
1453,Cigarette,Other
1453,Cigarette,Other
1453,Cigarette,Other
1453,Plastic film,Plastic
1453,Unlabeled litter,Other
1453,Cigarette,Other
1453,Cigarette,Other
1453,Cigarette,Other
1453,Cigarette,Other
1454,Pop tab,Metal
1454,Metal bottle cap,Metal
1454,Pop tab,Metal
1454,Cigarette,Other
1454,Cigarette,Other
1454,Cigarette,Other
1454,Pop tab,Metal
1454,Unlabeled litter,Other
1454,Metal bottle cap,Metal
1455,Disposable plastic cup,Plastic
1455,Tissues,Paper
1456,Tissues,Paper
1456,Other plastic wrapper,Plastic
1456,Other plastic,Plastic
1456,Unlabeled litter,Other
1457,Plastic film,Plastic
1457,Unlabeled litter,Other
1458,Plastic film,Plastic
1458,Unlabeled litter,Other
1459,Plastic film,Plastic
1459,Unlabeled litter,Other
1460,Other plastic wrapper,Plastic
1460,Plastic film,Plastic
1460,Unlabeled litter,Other
1461,Other plastic wrapper,Plastic
1461,Cigarette,Other
1461,Cigarette,Other
1461,Cigarette,Other
1461,Tissues,Paper
1461,Unlabeled litter,Other
1462,Meal carton,Paper
1462,Plastic film,Plastic
1463,Plastic film,Plastic
1463,Other carton,Paper
1463,Plastic film,Plastic
1464,Drink can,Metal
1464,Disposable plastic cup,Plastic
1465,Cigarette,Other
1465,Normal paper,Paper
1465,Disposable plastic cup,Plastic
1466,Cigarette,Other
1466,Disposable plastic cup,Plastic
1467,Clear plastic bottle,Plastic
1467,Plastic bottle cap,Plastic
1467,Normal paper,Paper
1467,Rope & strings,Other
1468,Other plastic wrapper,Plastic
1469,Plastic lid,Plastic
1469,Clear plastic bottle,Plastic
1470,Unlabeled litter,Other
1470,Clear plastic bottle,Plastic
1470,Plastic bottle cap,Plastic
1470,Plastic lid,Plastic
1470,Plastic film,Plastic
1470,Unlabeled litter,Other
1471,Single-use carrier bag,Plastic
1471,Clear plastic bottle,Plastic
1471,Plastic film,Plastic
1472,Other plastic,Plastic
1472,Unlabeled litter,Other
1473,Plastic film,Plastic
1473,Corrugated carton,Paper
1474,Glass bottle,Glass
1474,Glass bottle,Glass
1474,Clear plastic bottle,Plastic
1474,Unlabeled litter,Other
1475,Clear plastic bottle,Plastic
1475,Glass bottle,Glass
1475,Glass bottle,Glass
1475,Other plastic wrapper,Plastic
1476,Glass bottle,Glass
1476,Tissues,Paper
1477,Plastic bottle cap,Plastic
1478,Single-use carrier bag,Plastic
1478,Cigarette,Other
1478,Cigarette,Other
1479,Plastic bottle cap,Plastic
1479,Clear plastic bottle,Plastic
1480,Aluminium foil,Metal
1480,Cigarette,Other
1480,Cigarette,Other
1480,Cigarette,Other
1480,Plastic film,Plastic
1480,Plastic film,Plastic
1480,Metal bottle cap,Metal
1480,Cigarette,Other
1480,Cigarette,Other
1480,Cigarette,Other
1480,Cigarette,Other
1480,Cigarette,Other
1480,Unlabeled litter,Other
1480,Cigarette,Other
1480,Unlabeled litter,Other
1481,Other plastic,Plastic
1481,Other plastic wrapper,Plastic
1482,Other plastic wrapper,Plastic
1483,Drink can,Metal
1484,Clear plastic bottle,Plastic
1484,Clear plastic bottle,Plastic
1484,Plastic bottle cap,Plastic
1484,Other carton,Paper
1484,Unlabeled litter,Other
1484,Unlabeled litter,Other
1484,Scrap metal,Metal
1484,Unlabeled litter,Other
1484,Scrap metal,Metal
1484,Styrofoam piece,Other
1484,Aluminium foil,Metal
1485,Cigarette,Other
1485,Other carton,Paper
1485,Cigarette,Other
1485,Cigarette,Other
1485,Cigarette,Other
1486,Other carton,Paper
1486,Other carton,Paper
1486,Other plastic wrapper,Plastic
1486,Cigarette,Other
1486,Cigarette,Other
1486,Cigarette,Other
1486,Cigarette,Other
1486,Cigarette,Other
1486,Cigarette,Other
1487,Other plastic,Plastic
1487,Aluminium foil,Metal
1487,Tissues,Paper
1488,Corrugated carton,Paper
1488,Normal paper,Paper
1488,Tissues,Paper
1488,Unlabeled litter,Other
1488,Plastic lid,Plastic
1488,Normal paper,Paper
1488,Normal paper,Paper
1488,Cigarette,Other
1488,Unlabeled litter,Other
1488,Metal bottle cap,Metal
1489,Other plastic bottle,Plastic
1489,Unlabeled litter,Other
1490,Drink can,Metal
1490,Plastic film,Plastic
1490,Unlabeled litter,Other
1490,Clear plastic bottle,Plastic
1490,Plastic bottle cap,Plastic
1491,Clear plastic bottle,Plastic
1492,Clear plastic bottle,Plastic
1493,Glass bottle,Glass
1493,Other plastic bottle,Plastic
1493,Plastic bottle cap,Plastic
1494,Clear plastic bottle,Plastic
1494,Plastic film,Plastic
1494,Glass bottle,Glass
1495,Drink carton,Paper
1495,Drink carton,Paper
1495,Plastic straw,Plastic
1495,Unlabeled litter,Other
1495,Unlabeled litter,Other
1495,Other plastic wrapper,Plastic
1495,Other plastic wrapper,Plastic
1495,Unlabeled litter,Other
1495,Unlabeled litter,Other
1496,Plastic straw,Plastic
1497,Glass bottle,Glass
1497,Glass bottle,Glass
1497,Metal bottle cap,Metal
1498,Drink carton,Paper
1498,Plastic bottle cap,Plastic
1499,Other plastic wrapper,Plastic
1499,Other carton,Paper
1499,Glass bottle,Glass
